State,Year,Crop,Temperature,Rainfall,Humidity,Soil_Moisture,Crop_Yield
Kerala,2020,Maize,31.30090018507228,549.0759094720546,61.86239648823722,32.86060410178106,2384.8086184142944
Kerala,2020,Sorghum,30.50040041250339,1598.7002469351892,64.77123080862164,38.3231215642418,2932.9755668016082
Kerala,2020,Pulses,31.0690112969611,1266.2966277621508,78.5730654293999,26.542903595327978,1869.0212277574205
Kerala,2021,Rice,30.995486178182787,1199.7772756163383,60.96286357368764,35.176772596667575,3126.4759831843367
Kerala,2021,Wheat,28.883396492107938,669.9537301084915,63.42441817079371,39.463136709728516,2931.850369186068
Kerala,2021,Maize,31.557873007024227,1137.3318598455658,87.88362668434075,27.40646882205904,3002.3477300042614
Kerala,2021,Sorghum,27.816598247721373,883.8700892576796,81.44822609044232,33.36109830188978,1911.8099157007453
Kerala,2021,Pulses,29.856801496283865,544.6378759957572,78.19484040173526,35.428203550389625,1692.8912397580173
Kerala,2022,Rice,31.00133144276242,1014.932106154288,52.06674886631844,27.619889957613204,3209.6485260607606
Kerala,2022,Wheat,30.84194588877878,1147.6056543978398,72.10828302874181,24.91384204974908,2642.189547199726
Kerala,2022,Maize,29.04232508798319,741.1672707870639,61.601821278497475,36.78535085477136,2817.9809152139865
Kerala,2022,Sorghum,31.234011899153394,1205.0707969601433,72.86983932574995,35.820759419706775,1590.2132866398397
Kerala,2022,Pulses,29.261445721507595,1043.0165402026753,71.95434660309424,22.190818226091956,1491.1885475453785
Kerala,2023,Rice,27.294659428312933,543.2922441346327,79.30796202361122,25.11318463934674,3333.8065124969776
Kerala,2023,Wheat,28.928397073895404,487.792612722116,77.41775532887607,23.3114039287178,2753.2305466189996
Kerala,2023,Maize,28.903425407018798,1048.0054677558362,76.85916594668828,30.807053840940995,2650.5348208502637
Kerala,2023,Sorghum,29.28046270842183,602.1856941753886,80.03759193453273,17.53432243882898,1710.8723221368168
Kerala,2023,Pulses,28.085698170209913,1103.1363644649657,52.70010186735288,27.967524859514874,1785.4042945288647
Kerala,2024,Rice,29.539198571588464,722.7300567195086,79.51539939338424,32.61386070068613,2446.143641328572
Kerala,2024,Wheat,28.14097827961518,551.0412234729763,58.21331754827199,27.07599243897225,2604.9928196779306
Kerala,2024,Maize,28.156280373749375,698.8127883755504,76.27024253898227,39.21343329249731,2283.478733998824
Kerala,2024,Sorghum,30.353641744278796,835.9959746238204,73.96178348601526,30.591219457256653,1918.503466902184
Kerala,2024,Pulses,27.400837526144805,1248.9197253637524,50.604427368579,39.125384236361796,2043.4189663474776
Madhya Pradesh,2010,Rice,27.703473422494763,1245.6332931264583,62.51629576854593,21.777406344101642,3461.3795755237657
Madhya Pradesh,2010,Wheat,32.035322933687006,1081.4485932476944,87.86934915693583,17.64764511009394,2965.442882571857
Madhya Pradesh,2010,Maize,30.681178432800994,1117.2087762784433,78.04558377669895,32.002797136174316,2102.0583615066753
Madhya Pradesh,2010,Sorghum,29.541218511863946,986.9569150558413,73.31704227217053,21.32753847949022,2171.6172325142434
Madhya Pradesh,2010,Pulses,29.87561796600138,1337.3060079611507,57.54162422997005,31.81151245062572,1699.7768307060178
Madhya Pradesh,2011,Rice,29.952895698251524,947.6937226291493,53.70501932205469,33.70960874190578,2960.5582212984996
Madhya Pradesh,2011,Wheat,31.65209434288301,868.9707288285348,78.93791271400005,15.226354039509275,2318.0268697783963
Madhya Pradesh,2011,Maize,33.49916780841084,1414.436223607146,75.50752987583742,21.05055199952193,2349.1075688345973
Madhya Pradesh,2011,Sorghum,30.52697443066212,1088.2672387040482,79.54892602906266,15.34363885028363,1929.6776599051034
Madhya Pradesh,2011,Pulses,28.432468668827205,792.8376843051221,60.8322531214789,21.188994256997162,1779.8465129851934
Madhya Pradesh,2012,Rice,28.568480021778498,1204.615619713786,76.9148667439232,17.02872946340598,3446.1738466007782
Madhya Pradesh,2012,Wheat,30.99937022060587,1141.6006812757823,87.30842032531045,28.60634915284244,2944.674685804197
Madhya Pradesh,2012,Maize,27.524675155345406,1260.746819316782,70.85796096667521,16.711467983339453,2766.1872511800225
Madhya Pradesh,2012,Sorghum,31.36665798562214,937.2058541261915,73.37795639029704,28.458298581392835,1764.2041902095052
Madhya Pradesh,2012,Pulses,27.23791079369245,1091.1455786814627,81.49548107009332,26.358635576691377,2016.468751537843
Madhya Pradesh,2013,Rice,27.322788400553502,1207.8755869094834,78.21843321133946,25.690033342583433,3597.7546059504357
Madhya Pradesh,2013,Wheat,28.466686824433303,835.132859227426,67.75677818025511,15.547833219375224,3057.8763660939408
Madhya Pradesh,2013,Maize,30.05077684108482,424.0980531407031,52.24704309389756,27.27739323457913,2352.0631532800685
Madhya Pradesh,2013,Sorghum,32.88726400693763,623.047931716223,56.37969050165433,19.01156535678066,2243.9615560243933
Madhya Pradesh,2013,Pulses,31.580743792103423,1102.015388370667,82.56502742364647,32.12835774686211,1700.6074850450032
Madhya Pradesh,2014,Rice,28.7755265309845,674.4548420326605,70.60022638838893,28.388845371991813,2752.3768410063135
Madhya Pradesh,2014,Wheat,27.297851267583958,603.262612976929,83.14222391624325,34.73232120799214,2964.6651505952095
Madhya Pradesh,2014,Maize,29.490088412892604,962.3637219991299,64.1769979517222,27.64085383554897,2598.363857247807
Madhya Pradesh,2014,Sorghum,29.540400738849613,744.5780697219059,72.13484758999087,27.578311813788503,2110.2444996422914
Madhya Pradesh,2014,Pulses,29.372940627655204,1276.5404505931756,84.35057117397889,33.708896341643495,1944.8063661627639
Madhya Pradesh,2015,Rice,34.113087129659085,660.7334694022253,56.41461624478973,31.841135436872694,3166.6537939026744
Madhya Pradesh,2015,Wheat,28.162626977027813,874.7899559184747,56.6113796057183,15.049803380476757,2711.4730257286283
Madhya Pradesh,2015,Maize,31.951633438689417,1275.536333182724,70.59733399653038,19.03407002638459,2287.1260435752483
Madhya Pradesh,2015,Sorghum,27.48299017864933,934.8948848726889,70.7689828312082,30.193817077391316,1907.4551634632542
Madhya Pradesh,2015,Pulses,27.244764998491526,830.5677987487173,58.78215692919208,38.99657006783638,2106.4149886288196
Madhya Pradesh,2016,Rice,34.17688554573985,524.2050063286125,71.63620015352323,32.410745175902676,2436.0226844582867
Madhya Pradesh,2016,Wheat,28.263414536247268,1160.3887258367306,70.00451008306507,25.29895237585255,2898.3463518529256
Madhya Pradesh,2016,Maize,31.84854027907566,695.8312143122387,74.22551557293646,17.930097642005837,2525.7061484210076
Madhya Pradesh,2016,Sorghum,28.209307355273953,877.5697482519338,77.68294588097476,20.156302845903816,2257.5353349969996
Madhya Pradesh,2016,Pulses,29.53075886008517,1011.4713984880085,66.77086644664088,15.453101026143244,1365.4225756099368
Madhya Pradesh,2017,Rice,35.24158618205995,666.4098922677509,75.13705826458349,32.21579073269689,3084.190921347041
Madhya Pradesh,2017,Wheat,33.51724096839027,1111.631641782059,83.73304671151533,27.127366499488502,2916.7477587003787
Madhya Pradesh,2017,Maize,32.192938467621765,812.2968137511363,68.0517645211702,19.586054910085863,2259.988430680706
Madhya Pradesh,2017,Sorghum,29.87295085076929,1371.2314404052418,86.07096114184915,20.086818562439895,1862.809503473963
Madhya Pradesh,2017,Pulses,31.69686176441057,325.9331998046184,88.72263248203035,16.664118197855572,1617.989911570411
Madhya Pradesh,2018,Rice,30.422567384558945,1360.0236869280584,67.33888931022537,39.92955884757376,2852.4292657481383
Madhya Pradesh,2018,Wheat,26.246894587916252,1185.9134337898408,58.804453036190125,23.763013357154044,2612.6963830860327
Madhya Pradesh,2018,Maize,29.630949284688302,818.5766006385362,78.90951008955219,31.4182371180402,1838.3301828702793
Madhya Pradesh,2018,Sorghum,31.30304398267901,658.694298872555,69.35957472718988,15.13283689170865,2179.638316868573
Madhya Pradesh,2018,Pulses,31.33668097743616,779.7478603664513,80.66060198130339,29.5928396932841,1824.598666924068
Madhya Pradesh,2019,Rice,31.409013079649448,1236.7170062126556,82.12008287831348,27.95020166011562,3122.928838787849
Madhya Pradesh,2019,Wheat,28.27782417965286,1421.0109910375572,56.795240242029415,19.87437999750723,3009.370981761708
Madhya Pradesh,2019,Maize,30.593151090281523,1138.9554385802753,86.32913954801292,33.96788302909802,3009.987212372914
Madhya Pradesh,2019,Sorghum,32.14308630446977,1057.1906773795074,75.2956529731355,18.911917900090014,2282.3931742302448
Madhya Pradesh,2019,Pulses,33.61861269946622,934.5862313822879,60.83770793265462,20.056354513113373,1473.1100887972834
Madhya Pradesh,2020,Rice,28.43047618374459,888.8475704229913,86.31354055534136,27.676491168467955,2578.3298942464075
Madhya Pradesh,2020,Wheat,28.18448763970616,1455.7851770925306,82.87323786341437,31.487769216019256,2602.649633844359
Madhya Pradesh,2020,Maize,31.70905045413323,672.419829881406,87.56273917801167,30.90935703833436,2767.0742502509524
Madhya Pradesh,2020,Sorghum,27.648810788750296,731.4790473170185,57.63706340286574,32.3660239723432,2138.961887629737
Madhya Pradesh,2020,Pulses,27.26572438707951,1254.4522638000005,82.59758914162157,34.450631078616325,1430.2430055694472
Madhya Pradesh,2021,Rice,28.60645636314085,1174.607970125418,53.535397879380746,32.473720712184644,2697.4335947771374
Madhya Pradesh,2021,Wheat,26.07474861665484,1104.8950141899081,51.55917282644522,31.67118478264145,2330.5591685913832
Madhya Pradesh,2021,Maize,31.358285550876392,909.3863501530408,85.52472755736143,23.132265459043694,2600.5174087252353
Madhya Pradesh,2021,Sorghum,30.632311914365555,1140.780276942558,52.690236558694714,17.372948420541743,1539.3283630378683
Madhya Pradesh,2021,Pulses,31.513577359973965,1183.7406382040808,84.32093084028917,39.94070743505391,1494.9950614270508
Madhya Pradesh,2022,Rice,29.5118390526516,988.2078137117106,81.34953004300945,29.15451728062677,2959.6509646794802
Madhya Pradesh,2022,Wheat,32.16353345534566,606.3342419705782,59.28072721235243,15.359536151802125,2986.6209970918144
Madhya Pradesh,2022,Maize,32.65786663907082,1116.0425562067608,72.5358140285056,30.615351202863287,2827.29412755579
Madhya Pradesh,2022,Sorghum,30.498617191283458,1313.526542225426,73.23801519552717,39.76697892664414,1894.5757292858802
Madhya Pradesh,2022,Pulses,33.126826717664215,754.4714002173996,59.15501849933996,29.921296922193985,2259.7103174034346
Madhya Pradesh,2023,Rice,30.735298585982843,369.99204770451274,58.46543594279445,39.890777737472085,3187.652405049311
Madhya Pradesh,2023,Wheat,31.77046296597798,822.2932133043839,68.19057370210643,31.869657554185263,2837.0643087866747
Madhya Pradesh,2023,Maize,27.8821848258868,1444.4990207387796,87.66767946632123,19.183925805919525,3088.776157159238
Madhya Pradesh,2023,Sorghum,30.007391343695694,1303.438910622507,61.01152853807441,18.90516421716555,2402.442774659264
Madhya Pradesh,2023,Pulses,32.46174902630947,1505.5042836125529,57.17424041156964,32.62847863926409,2396.118333509832
Madhya Pradesh,2024,Rice,28.93805820437607,899.4586656485644,50.76579471987347,34.47756465989467,3102.7013503468866
Madhya Pradesh,2024,Wheat,33.108320841429546,1256.1927929656672,83.5261989995457,35.07027337061251,2813.0544005930396
Madhya Pradesh,2024,Maize,31.116279029037013,241.13197669170904,56.14764171376818,29.31518082205056,2411.0177622790607
Madhya Pradesh,2024,Sorghum,30.77264663562312,938.6586337041635,73.3276321710839,29.821004512702753,1860.258329264551
Madhya Pradesh,2024,Pulses,29.69832457686661,977.8157303174822,53.382615123889515,30.17117388850348,1664.502157152113
Maharashtra,2010,Rice,27.738769330124946,1186.8133671700805,84.51987325435488,37.1523358828302,3188.8588752665432
Maharashtra,2010,Wheat,28.391368480680015,1268.6066292287799,89.8895159961441,15.75065013323482,2610.5266812504005
Maharashtra,2010,Maize,30.506330476075963,1246.1032037837367,88.93530476659285,26.62523793816069,2345.0711068337287
Maharashtra,2010,Sorghum,29.607066833143804,938.2421707358978,52.84139556176009,20.269827538750715,1776.0264960379284
Maharashtra,2010,Pulses,29.646451673768436,535.414510340876,60.742486698145704,17.524452670444028,1723.146074251386
Maharashtra,2011,Rice,29.51700510825844,981.4707400419613,61.134739266506266,34.95732993022966,3143.8324554258193
Maharashtra,2011,Wheat,27.59359828922171,687.3866763270692,59.30023968831325,18.241974455605884,2569.0011801407627
Maharashtra,2011,Maize,27.407766671500212,863.1637517577435,58.42027758661372,35.22559100729191,2554.4279860341912
Maharashtra,2011,Sorghum,29.17400435571313,721.9905073458067,84.5863568743256,18.873132778586065,1990.568248887567
Maharashtra,2011,Pulses,28.303142731618372,1171.9383439723601,82.15219561933901,18.428712203818577,1264.2400524197667
Maharashtra,2012,Rice,30.367669032645008,1807.910099194149,55.763151440527984,30.599962138224562,2971.360725873278
Maharashtra,2012,Wheat,26.447507333067097,975.8200752109717,62.25853872171281,35.55953027963386,2550.0831828997725
Maharashtra,2012,Maize,29.766468168409506,809.3326475786789,68.33725696525752,33.12515190747797,3049.7671130437607
Maharashtra,2012,Sorghum,31.628303524236532,1144.620018200616,62.555019868898825,28.450567634097574,2110.619944195256
Maharashtra,2012,Pulses,29.442233211698486,1253.5473913552964,57.806660688746014,27.234813435164718,1784.2786648267593
Maharashtra,2013,Rice,33.408211032510984,1374.0675146604158,64.45615116268746,36.49486687029114,2981.3987971901906
Maharashtra,2013,Wheat,26.592256826346564,722.6602035611337,68.15959644798795,34.061173966871706,2726.9848061874945
Maharashtra,2013,Maize,29.40032360745024,1571.2409768719021,69.58497848200979,31.118631214420464,2987.787674608619
Maharashtra,2013,Sorghum,30.59124897749419,545.0072351737626,64.88693020987589,31.541681490729726,2065.0326691287887
Maharashtra,2013,Pulses,27.80539494473431,823.3399519783911,58.74839201294333,19.57094449672043,1548.82127068509
Maharashtra,2014,Rice,28.903462410149846,1250.000173534092,87.08495127457797,39.248163133629774,2668.541162081244
Maharashtra,2014,Wheat,30.441082854027734,1365.3877456916675,64.69562914788281,17.175430457569718,2646.041090645981
Maharashtra,2014,Maize,32.35945041672142,1058.2322892860072,81.8370554857401,19.37807850325883,2169.312355049073
Maharashtra,2014,Sorghum,31.362719020885898,1122.5821923105302,59.986758109609205,21.58118366295028,1907.6574586583347
Maharashtra,2014,Pulses,31.06963467269182,1368.6941507467186,80.0106305575537,18.801214185612295,1173.8918944193792
Maharashtra,2015,Rice,28.8307645386856,990.6823201387294,86.82958601370541,16.001477976267363,2727.09497490545
Maharashtra,2015,Wheat,28.126987250420807,799.6661330593341,59.52586614662785,37.710863796984384,2128.5306300025086
Maharashtra,2015,Maize,25.758599694729867,817.9404466428474,69.49061416400204,25.749630353026493,2637.3059758160657
Maharashtra,2015,Sorghum,28.947504286965156,1416.5013334625344,83.10212209096187,19.267709082812004,2042.377142026239
Maharashtra,2015,Pulses,25.7388670403856,1230.4621649895212,70.3941603820183,27.531891115643234,1864.6189516368863
Maharashtra,2016,Rice,25.831774121002823,1517.4089949283325,83.56721579921194,19.016989617796128,2986.346326409627
Maharashtra,2016,Wheat,29.151527333203912,829.0501215283724,74.33278000031086,22.026243754172228,2898.8526206719025
Maharashtra,2016,Maize,29.167611190229493,660.9791982878926,82.05783104891815,24.802339422614317,2339.3994738951333
Maharashtra,2016,Sorghum,30.71690723641924,780.7131172853581,77.0957251955549,29.144538871024906,2227.376554977086
Maharashtra,2016,Pulses,29.64887210900157,1200.596441427372,52.64660755337762,15.478887138781323,1829.4202618616835
Maharashtra,2017,Rice,32.59174356372603,784.3502837173809,63.80334982052935,15.752596805282973,3223.501593863184
Maharashtra,2017,Wheat,30.183504968896745,1075.6721189280033,87.32820351037225,21.637410185726807,3273.4354172686553
Maharashtra,2017,Maize,31.970899371230438,1260.7463777490689,87.88645851600991,37.12137794240011,2363.338142192839
Maharashtra,2017,Sorghum,28.22151834354335,1286.590167471326,61.26464168422527,39.08400801115095,2262.8140377589384
Maharashtra,2017,Pulses,32.945341351501966,818.8058122092311,67.7119254617495,21.526213155871204,1731.1354033918958
Maharashtra,2018,Rice,31.993141021158895,860.0513862315406,87.41938054109983,19.643326800129643,3192.143938560247
Maharashtra,2018,Wheat,29.618993788004378,1097.2171084664683,56.0188908402399,39.20190953626834,2455.6925830553
Maharashtra,2018,Maize,30.1704188992678,102.65920872978302,59.86634463221626,26.774006310868337,2861.798354964045
Maharashtra,2018,Sorghum,31.554814705529022,1140.0012945898243,86.17439099975428,35.43519618265273,2456.301868147814
Maharashtra,2018,Pulses,28.102166958350324,1524.2089593746673,66.09625037197247,37.11467220574035,2140.6860441548833
Maharashtra,2019,Rice,27.787412975176732,752.6457515416979,57.38529829389477,23.552690521589852,2817.42308302809
Maharashtra,2019,Wheat,32.44616613419065,922.3436798890505,54.79564373890848,33.373146184872354,2253.819009835445
Maharashtra,2019,Maize,30.540114716782846,426.32350737406693,73.84327820953224,25.846098071381107,2479.4097861743594
Maharashtra,2019,Sorghum,31.822725444349445,1031.7261373814442,63.75830746230742,33.325002680565575,2163.043813601028
Maharashtra,2019,Pulses,30.399620867437427,1079.206024400101,76.28121992936428,37.45966166460087,2181.7060500320304
Maharashtra,2020,Rice,26.690225127543407,711.9861114161608,50.432443345407854,35.663776854786605,2963.187319921283
Maharashtra,2020,Wheat,30.186744748553302,660.9388825978228,54.74836382036446,39.51420567651809,3523.503002673526
Maharashtra,2020,Maize,33.03278811050715,1180.635496117745,51.29773784188748,31.467940968175554,2214.4244619933293
Maharashtra,2020,Sorghum,30.154961037037726,1077.3257620428253,61.85430454053154,38.4578932162829,1627.4718273555127
Maharashtra,2020,Pulses,26.18438488424522,741.8844967661494,52.01398107877413,16.319131446490065,1675.9183399735068
Maharashtra,2021,Rice,33.77537531468038,1166.9659373601276,60.11432473000445,29.440793858610565,2599.3555292700325
Maharashtra,2021,Wheat,32.16538210777415,858.6626044546364,82.82784643067117,26.933759953060033,2413.850929424725
Maharashtra,2021,Maize,27.20576362977402,824.9202020961985,58.36237494827384,17.117208546882672,2811.513655305795
Maharashtra,2021,Sorghum,26.961307849046314,150.35332056682932,83.63634841611628,20.5309674111516,2360.0785249216488
Maharashtra,2021,Pulses,29.0736772758292,876.5720178651993,68.36496093146724,22.582147271232074,2146.170220276724
Maharashtra,2022,Rice,30.380847779850114,1134.7656163855104,71.26288610746926,15.816476519612397,2253.5017939761033
Maharashtra,2022,Wheat,28.683503175332305,1136.0526137663403,88.84603629473143,29.05472027661313,2505.311789723596
Maharashtra,2022,Maize,29.31490159828447,1051.1391312989713,66.70667983267978,17.908962129112396,2683.0648508767667
Maharashtra,2022,Sorghum,30.313945921936867,824.0406191308193,64.18664819940331,28.766584486021287,2067.264921287238
Maharashtra,2022,Pulses,32.3181481299118,899.1235783956784,82.58684018839958,30.295775502580536,1388.4978908308603
Maharashtra,2023,Rice,28.581117995144908,913.4353912372885,66.52690068830879,31.89557312760184,2764.8739436626715
Maharashtra,2023,Wheat,28.88890644102627,1061.316709480893,65.81037261724632,19.54447168043405,2895.2359783750526
Maharashtra,2023,Maize,29.334279191234977,971.9839423300156,56.72814623066073,36.98325539196185,2341.200366265489
Maharashtra,2023,Sorghum,26.971059381638465,1096.4779634017716,70.09709148665506,33.2871589925779,2067.579235174265
Maharashtra,2023,Pulses,31.38544551023372,619.2008510359902,80.09591529215152,28.282350458773298,2310.754397438882
Maharashtra,2024,Rice,28.53393400895202,1545.4185767673475,79.25985856172557,35.61178794011373,3070.2073363059444
Maharashtra,2024,Wheat,29.502942763851102,1360.1594975421617,67.25206825364059,24.476012134575875,2842.107960954414
Maharashtra,2024,Maize,29.628308495614505,1092.9996949496665,83.76849301144573,27.1005143127351,1914.6694407884124
Maharashtra,2024,Sorghum,30.28717587301032,454.6062323838536,51.570776569666094,21.7999651336089,2227.9136886452507
Maharashtra,2024,Pulses,29.811082571115996,1125.8829916072355,79.13483417358584,23.645152460260626,2112.5173992176556
Odisha,2010,Rice,31.167088606023775,961.1448259409677,81.33191931824192,21.64821126580297,3173.9571855885397
Odisha,2010,Wheat,33.298961788647844,1321.183167993756,77.52182228296516,18.009689469727224,2412.0575368724058
Odisha,2010,Maize,31.14478062235135,1135.1810238587616,66.68773674258306,19.005640024412656,1939.0550981403508
Odisha,2010,Sorghum,29.398280505718347,637.1569193743585,80.29131913102003,37.44911617119472,1941.7192604064442
Odisha,2010,Pulses,28.488416999683274,1314.612137924969,56.52076455259545,20.845320827326603,2296.6221339264885
Odisha,2011,Rice,30.982415330823994,892.5911860759041,87.05855191824739,25.49068457017026,2427.193173747812
Odisha,2011,Wheat,32.63660464970534,1021.8041572988024,50.4521014635609,34.684298953731826,2676.5520566313457
Odisha,2011,Maize,29.8215316915571,988.7288065061556,73.53408883932613,24.94211036082637,2512.3976896811855
Odisha,2011,Sorghum,30.88600426089475,1285.4649311722128,60.85968010170845,37.60608228518913,1693.6512627319098
Odisha,2011,Pulses,31.693541550432986,361.83177389455136,52.02292415296915,25.65303094880577,1929.6788851902465
Odisha,2012,Rice,30.940088374736405,787.7122315533921,82.69221248852946,38.259960504233135,2786.347840747187
Odisha,2012,Wheat,29.77866926288534,731.0073318054376,63.49817115856916,36.76721138643599,1927.9035342035077
Odisha,2012,Maize,29.250355886756388,688.4368537468083,71.19762347720932,19.03418395970958,2010.6172553617164
Odisha,2012,Sorghum,32.657281656496465,1093.955342159494,80.40643719160636,18.84749761734434,1862.2729069343025
Odisha,2012,Pulses,28.610799261673712,653.6911995301047,77.18788867333382,16.417010804145885,1274.4513579744844
Odisha,2013,Rice,29.806752659970222,875.2099216157924,77.88654768551922,19.835883573912064,2604.8604240160244
Odisha,2013,Wheat,31.55205582768695,699.3348943219826,66.45215888264926,21.013289629503717,2574.2694287940894
Odisha,2013,Maize,31.95062491695596,1154.6884265331869,76.92368523644868,35.60876118123374,2168.8990514408893
Odisha,2013,Sorghum,29.338421551344886,765.9402612647611,76.8508330091653,21.76609854954414,2399.172471211712
Odisha,2013,Pulses,31.78590774021754,1548.886060514826,84.64406181511339,22.2359880404872,2484.495550961653
Odisha,2014,Rice,28.764716646132605,539.4879257402921,63.21138670008338,29.1057954171134,2435.996989827671
Odisha,2014,Wheat,29.255361894124153,1131.1939561116883,87.37732155013765,32.22719134370574,2866.6869567402564
Odisha,2014,Maize,32.55773162662679,714.3050857783609,80.61453455432164,21.325658523006332,2296.9014584624406
Odisha,2014,Sorghum,31.800797176790127,1135.3675957955525,62.97317509406072,31.91209373801511,2500.1672334653413
Odisha,2014,Pulses,33.04647724342452,1220.686599173724,67.16249477210664,21.89806735951367,2334.539672631318
Odisha,2015,Rice,28.529393078636094,1216.443797127203,77.69417224617656,20.833320566233166,3411.160843199014
Odisha,2015,Wheat,31.390405800167997,1085.1253070984503,83.97785624902943,16.12492053088561,2503.637997729775
Odisha,2015,Maize,28.30629806774927,1374.885671589,69.1411347967809,38.221488746139144,2374.6271362702328
Odisha,2015,Sorghum,25.948384253777245,678.7442743946683,71.92580810912088,19.366179647408238,2573.425726141917
Odisha,2015,Pulses,32.014887946390395,623.5231995993122,88.612108945216,16.26041934005523,1855.413142434325
Odisha,2016,Rice,31.87583107502131,1003.7497965721751,52.77576343616734,17.246921293404018,3860.5209167000303
Odisha,2016,Wheat,26.66280148224361,1317.6185589651636,86.69072266310722,25.164763433986806,2932.392145509774
Odisha,2016,Maize,28.533687605780006,1068.698917737802,77.91331142020681,37.506602780051765,1942.629564580514
Odisha,2016,Sorghum,31.277320337286206,1317.4354975261451,77.18532729580573,38.64811610080216,1735.6794990016124
Odisha,2016,Pulses,28.5755584727019,1356.0203860531992,73.73845530818895,15.406086080236342,2230.9006217117935
Odisha,2017,Rice,28.190771250012467,1351.8270535802335,76.60223956026525,28.914460712553833,2736.5030768460783
Odisha,2017,Wheat,29.243984201963567,1069.4337767576717,54.13736459441934,25.050680422206018,2993.9468613177314
Odisha,2017,Maize,31.762815057847142,1216.3406087636745,54.728744891643544,15.000767971134561,2225.1177698308825
Odisha,2017,Sorghum,32.71088560221099,1351.059612758981,88.30526585090351,29.14362376533223,2040.2889491743379
Odisha,2017,Pulses,28.276593859487484,1009.0094437492246,71.954912061704,24.499476974134865,1331.5520332674423
Odisha,2018,Rice,33.006839656858,900.9639718100649,62.59673778355583,17.416120857193807,2936.499905420647
Odisha,2018,Wheat,32.83706269029607,253.6574030394762,84.9447411494886,39.889222512267196,3183.0896158264563
Odisha,2018,Maize,30.676046962203415,637.8935056428354,66.10814883978242,31.812681566841228,2177.4062820852287
Odisha,2018,Sorghum,27.69329897880808,1341.1943627094188,55.328396965465146,30.809906411637712,2064.9874926213856
Odisha,2018,Pulses,27.948494632719445,1330.2464195267817,80.13888442638387,36.82148553914161,2118.41128946194
Odisha,2019,Rice,33.52237624973475,999.9058982164676,74.76690941463346,19.665998494942066,3625.814114861134
Odisha,2019,Wheat,27.970481013628294,891.5611699918043,55.021991595939085,39.08699868685819,2924.933811430436
Odisha,2019,Maize,29.89219030198852,705.3089258868056,73.42254915173207,28.534360522685958,2558.8394377071722
Odisha,2019,Sorghum,28.191863420527998,535.3118424839574,75.51096567382366,35.501687551391235,2077.3927943663543
Odisha,2019,Pulses,29.995192318162292,823.2185044632081,77.5724164841076,21.30779817674218,2074.1314864156757
Odisha,2020,Rice,26.908540426618533,1476.9516934542053,64.59289880831194,31.024138202468944,3172.2213662682
Odisha,2020,Wheat,27.268351689169123,955.3092070698109,78.06953095509029,28.91161593372055,3011.8236741445394
Odisha,2020,Maize,29.514637446375932,692.0892377002324,77.02651608828292,24.898430654898746,2869.000171815745
Odisha,2020,Sorghum,29.43123070078698,1477.1746217853552,66.49118911326661,38.368247887207524,1844.181088452162
Odisha,2020,Pulses,29.31818424530784,1128.4950077125714,65.11356854908746,16.55091909071954,1823.146948865315
Odisha,2021,Rice,30.157154059438298,361.3797716755564,56.47692026528855,31.4525554514123,2654.0002790382764
Odisha,2021,Wheat,26.62531130577858,461.8322506396329,76.38761091721898,26.05083552327809,2393.365749066313
Odisha,2021,Maize,28.94824064820959,1053.3250318804094,82.5489337488891,38.512598821985065,2620.1444159518987
Odisha,2021,Sorghum,30.2621303724317,976.7669617822019,74.07226935781789,29.543416185529665,1641.4118709202266
Odisha,2021,Pulses,26.634682611754627,692.7914227340862,55.07296090201675,24.793561264056954,1951.7896660367596
Odisha,2022,Rice,28.543455595186774,1649.5168203419807,84.87652245122021,29.424540310442048,3357.164578303079
Odisha,2022,Wheat,32.21180084871462,830.815753582527,71.61115572749685,16.982007115779794,3058.490837349383
Odisha,2022,Maize,30.278120797306837,526.9010553427008,55.7387782807208,18.786138048383933,2259.152666814747
Odisha,2022,Sorghum,33.94508435357962,584.2036172803006,53.22461620678407,38.48921472562914,2151.6767725507625
Odisha,2022,Pulses,32.97822621665658,1681.4349236268388,83.14611624473157,34.58673900123169,1678.6807730448115
Odisha,2023,Rice,30.39096346310658,970.3464396282081,54.97383365723481,36.87834046552881,3130.792616850014
Odisha,2023,Wheat,24.935507829560628,1204.6208470187894,76.8900274917678,27.031948780480924,2837.8533710985903
Odisha,2023,Maize,28.650131962418897,879.0772032804907,67.5942255885534,31.09891448619034,2334.9654151190384
Odisha,2023,Sorghum,29.7059491531383,1252.2203446388648,65.32861463789007,20.408319440770676,2062.3407522059942
Odisha,2023,Pulses,28.785291133575576,976.8336864330863,82.819503379211,35.65852027375467,1267.1964737854794
Odisha,2024,Rice,32.12788197512171,1075.770653798987,83.03729234200065,30.786469814575515,3415.3596142781716
Odisha,2024,Wheat,30.933090622900252,1403.8677268608244,66.56564272862664,38.94864649815344,3481.7304161340644
Odisha,2024,Maize,31.778074244559782,1172.123326301324,72.86430597931775,19.620959948675623,2117.1086750384993
Odisha,2024,Sorghum,30.291042395536483,815.7632304975051,80.54769077401282,28.085034273050205,2208.6207423650894
Odisha,2024,Pulses,27.717982980494522,966.5473518571168,56.53467033593681,19.611476276497086,1558.5100557442317
Punjab,2010,Rice,29.04470883479199,623.4593884079816,52.04600822481591,24.944836023227452,2121.1653929993195
